Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop
24.0,22.0,19.0,34.963742,40.010191,6.254807,650.0,SesameSeed
22.0,21.0,21.0,26.645267,39.937329,6.477184,401.105236,SesameSeed
28.0,12.0,22.0,32.886184,38.492362,6.973595,450.241997,SesameSeed
27.0,19.0,16.0,30.431794,40.764068,6.63673,388.729813,SesameSeed
14.0,15.0,16.0,32.010793,46.354011,6.475985,541.672338,SesameSeed
25.0,16.0,16.0,29.755213,37.230823,6.259222,593.243225,SesameSeed
20.0,9.0,21.0,27.978162,44.639072,6.246707,591.894595,SesameSeed
22.0,13.0,24.0,31.802095,33.990489,6.159755,560.676413,SesameSeed
18.0,11.0,17.0,31.570634,39.69331,6.283597,461.166567,SesameSeed
31.0,17.0,23.0,32.332937,40.852553,6.802266,449.433132,SesameSeed
27.0,17.0,20.0,29.968069,50.874298,6.411245,358.018116,SesameSeed
18.0,7.0,18.0,28.560427,41.125988,5.960091,617.511147,SesameSeed
14.0,14.0,18.0,26.258911,31.493783,7.207268,507.828465,SesameSeed
19.0,18.0,22.0,31.966496,32.505555,6.627986,440.563017,SesameSeed
24.0,13.0,20.0,31.017335,42.670148,5.937223,567.963982,SesameSeed
23.0,16.0,29.0,27.682122,45.568854,6.32326,406.906484,SesameSeed
28.0,15.0,15.0,28.707423,44.377279,6.544355,503.463542,SesameSeed
26.0,15.0,21.0,28.879779,43.337851,7.181837,462.915961,SesameSeed
27.0,13.0,17.0,26.440837,48.311298,6.056755,519.7074,SesameSeed
23.0,10.0,15.0,28.037562,39.802044,6.890416,470.549852,SesameSeed
14.0,10.0,19.0,27.278807,46.974553,7.059795,373.435048,SesameSeed
20.0,16.0,20.0,29.01005,34.339926,6.248538,480.290346,SesameSeed
27.0,14.0,30.0,28.227126,37.975261,6.388995,548.42049,SesameSeed
21.0,14.0,18.0,26.095188,33.464793,6.085476,472.954852,SesameSeed
24.0,13.0,14.0,34.854217,41.125773,6.418616,529.258059,SesameSeed
20.0,13.0,20.0,33.006098,42.268694,6.485364,401.812936,SesameSeed
16.0,17.0,10.0,28.130353,43.070507,6.76386,473.161744,SesameSeed
21.0,13.0,19.0,30.653811,42.809417,6.936073,431.284268,SesameSeed
23.0,10.0,19.0,31.001916,37.862233,6.200762,527.288659,SesameSeed
18.0,16.0,22.0,32.858606,41.548796,5.71307,477.204409,SesameSeed
20.0,13.0,23.0,28.035348,35.012767,6.491502,523.305157,SesameSeed
16.0,14.0,17.0,32.621056,49.316145,6.617415,551.13973,SesameSeed
28.0,19.0,18.0,28.685027,40.98187,6.599767,523.4133,SesameSeed
20.0,14.0,16.0,26.79393,40.055569,6.369331,494.11829,SesameSeed
29.0,15.0,14.0,31.737928,50.444702,6.549901,405.125142,SesameSeed
30.0,10.0,20.0,33.09782,36.288767,7.106178,474.804972,SesameSeed
21.0,13.0,13.0,36.0,36.872064,6.652694,437.683672,SesameSeed
16.0,16.0,17.0,27.120659,37.018898,6.350653,450.915523,SesameSeed
10.0,9.0,15.0,31.677407,42.160643,6.299921,448.782609,SesameSeed
14.0,15.0,21.0,29.016477,44.658158,6.432059,406.40521,SesameSeed
14.0,14.0,27.0,31.880061,46.198377,7.154696,337.986299,SesameSeed
29.0,14.0,13.0,26.470825,55.0,6.42668,428.229987,SesameSeed
22.0,17.0,11.0,26.969353,31.252838,6.492082,488.536562,SesameSeed
24.0,15.0,18.0,28.1379,45.543678,6.307075,380.627607,SesameSeed
10.0,19.0,19.0,30.189514,39.714347,6.939593,476.097757,SesameSeed
15.0,11.0,20.0,28.461405,39.567924,7.283935,608.01879,SesameSeed
26.0,14.0,17.0,31.58173,39.401139,6.680245,546.613959,SesameSeed
23.0,14.0,18.0,32.464547,37.956152,6.533109,590.047906,SesameSeed
21.0,11.0,21.0,31.438986,50.922624,6.514713,502.378951,SesameSeed
25.0,17.0,24.0,33.88509,46.711487,5.546277,556.725688,SesameSeed
30.0,21.0,10.0,30.997984,42.61598,6.79806,424.322469,SesameSeed
20.0,14.0,17.0,27.079448,49.255079,6.553667,429.896181,SesameSeed
22.0,16.0,20.0,33.272104,34.937355,6.671337,300.0,SesameSeed
23.0,14.0,15.0,28.547625,35.846474,6.215415,558.030183,SesameSeed
34.0,12.0,27.0,32.185004,31.610161,6.346217,582.822679,SesameSeed
10.0,8.0,16.0,33.776962,39.002927,6.33559,436.277593,SesameSeed
25.0,12.0,19.0,31.096051,43.308493,6.908649,457.223381,SesameSeed
21.0,10.0,21.0,26.409219,43.014293,6.348496,422.229652,SesameSeed
25.0,19.0,16.0,27.796291,43.24671,7.333064,501.785749,SesameSeed
18.0,14.0,11.0,33.174587,35.444716,6.672345,553.745278,SesameSeed
21.0,13.0,17.0,29.594106,46.515774,5.989727,353.005962,SesameSeed
25.0,17.0,24.0,30.190976,43.698138,6.448581,503.660697,SesameSeed
35.0,10.0,18.0,31.821179,46.165271,6.23933,455.632976,SesameSeed
26.0,12.0,15.0,31.671175,33.036189,5.622247,482.937607,SesameSeed
17.0,14.0,23.0,30.66912,44.057454,7.139788,507.12958,SesameSeed
107.0,50.0,110.0,28.317427,68.315512,6.456072,1584.321624,Sugarcane
108.0,48.0,101.0,22.0,71.214415,6.865305,1420.856905,Sugarcane
107.0,50.0,98.0,28.104885,69.347639,6.183289,2437.57338,Sugarcane
126.0,45.0,138.0,31.256374,71.712025,6.924962,2310.238601,Sugarcane
117.0,47.0,126.0,26.17626,73.715098,6.302323,1401.380254,Sugarcane
114.0,33.0,107.0,27.491291,80.022927,7.281427,2224.635025,Sugarcane
90.0,58.0,64.0,28.042053,73.073046,7.918914,1630.160353,Sugarcane
104.0,52.0,99.0,22.0,65.486246,6.319622,1788.756242,Sugarcane
124.0,44.0,150.0,32.845504,81.840407,7.017104,1731.017812,Sugarcane
111.0,65.0,101.0,26.156423,69.977459,6.386629,1552.075408,Sugarcane
121.0,51.0,125.0,29.814912,74.647677,7.270477,2045.155703,Sugarcane
138.0,42.0,131.0,28.274577,77.679219,6.117371,1787.765959,Sugarcane
127.0,57.0,109.0,31.76981,76.197663,6.990293,1607.034573,Sugarcane
111.0,53.0,90.0,29.555746,81.565077,6.313506,1358.623167,Sugarcane
102.0,53.0,61.0,27.889197,77.874019,6.646508,1481.921496,Sugarcane
70.0,47.0,117.0,26.176861,69.832143,6.234487,1257.585965,Sugarcane
107.0,54.0,90.0,30.574412,88.071373,7.161175,1753.667065,Sugarcane
105.0,48.0,108.0,23.629053,76.166001,6.33151,1391.000322,Sugarcane
116.0,54.0,83.0,30.179315,74.115959,7.025982,1670.331846,Sugarcane
108.0,35.0,100.0,25.642484,80.783553,6.577951,2161.030556,Sugarcane
105.0,47.0,106.0,31.755938,76.496706,6.692764,2109.789872,Sugarcane
82.0,64.0,110.0,28.919379,77.395369,6.823878,1740.316932,Sugarcane
95.0,44.0,85.0,30.174722,89.953104,6.369088,1723.874582,Sugarcane
118.0,45.0,127.0,28.713171,73.349271,6.855184,2313.962365,Sugarcane
137.0,46.0,94.0,23.94382,73.093435,7.515167,1906.226836,Sugarcane
108.0,40.0,75.0,26.262104,75.699471,6.360953,1651.658062,Sugarcane
115.0,32.0,103.0,30.248212,81.429096,7.335905,1322.194565,Sugarcane
125.0,48.0,106.0,28.933305,65.960796,7.499049,1868.161965,Sugarcane
97.0,51.0,108.0,31.570574,63.206665,6.341923,1998.797132,Sugarcane
116.0,50.0,130.0,29.548514,71.477308,6.022473,1560.504543,Sugarcane
98.0,49.0,101.0,25.986575,65.196462,6.90098,1837.360827,Sugarcane
124.0,50.0,103.0,26.430233,72.451012,6.476296,1640.928012,Sugarcane
112.0,58.0,85.0,28.767585,78.014998,7.684302,1694.79028,Sugarcane
115.0,48.0,120.0,22.483485,69.655507,6.767404,1003.653383,Sugarcane
97.0,45.0,108.0,32.850949,66.439041,6.3489,1683.465579,Sugarcane
121.0,48.0,97.0,29.648542,75.416023,6.17642,2040.810791,Sugarcane
143.0,55.0,71.0,31.69029,80.175261,7.294952,1560.579233,Sugarcane
94.0,61.0,131.0,24.39043,64.830159,6.464408,1765.75791,Sugarcane
105.0,45.0,83.0,31.735869,79.921394,6.771914,1523.214788,Sugarcane
114.0,51.0,94.0,34.301897,79.903837,7.227901,1858.132503,Sugarcane
123.0,53.0,111.0,25.065716,80.724511,6.507871,1685.043041,Sugarcane
101.0,42.0,83.0,30.505645,82.310881,6.727036,1468.227538,Sugarcane
70.0,50.0,78.0,28.502886,88.212084,6.741716,2149.76544,Sugarcane
132.0,38.0,67.0,24.484472,72.863448,7.091662,2028.679604,Sugarcane
122.0,36.0,118.0,29.781498,75.657429,7.045372,1568.527971,Sugarcane
82.0,53.0,95.0,30.667368,72.501369,6.639943,1899.336493,Sugarcane
100.0,47.0,150.0,26.937071,75.011861,6.781825,1911.223601,Sugarcane
135.0,52.0,87.0,31.531383,84.19724,6.56411,1942.690371,Sugarcane
133.0,50.0,88.0,24.166415,66.929913,6.011194,1241.723231,Sugarcane
125.0,42.0,95.0,24.613634,69.833702,6.8788,2051.981962,Sugarcane
107.0,50.0,109.0,28.855153,83.263086,7.696096,1579.090311,Sugarcane
111.0,40.0,97.0,28.566002,81.120219,6.30814,1642.65162,Sugarcane
108.0,61.0,116.0,26.636909,72.82121,6.363485,2500.0,Sugarcane
128.0,39.0,87.0,30.604946,80.126412,6.314636,1840.562014,Sugarcane
96.0,48.0,80.0,29.880325,77.047295,7.112296,1634.103257,Sugarcane
97.0,42.0,73.0,30.731162,84.001648,6.974243,1088.411688,Sugarcane
126.0,55.0,65.0,28.179845,75.447058,6.670731,2166.92924,Sugarcane
109.0,47.0,96.0,30.066709,81.153793,6.29099,1346.437099,Sugarcane
132.0,46.0,100.0,27.341309,90.0,6.796188,1448.968329,Sugarcane
99.0,57.0,94.0,33.839929,78.588595,5.967689,1650.59431,Sugarcane
109.0,50.0,127.0,26.387381,75.295969,6.821713,2174.923538,Sugarcane
95.0,54.0,127.0,33.973773,79.334682,7.185762,1981.971996,Sugarcane
110.0,42.0,99.0,28.590709,72.808315,6.1244,1702.648747,Sugarcane
86.0,39.0,73.0,24.923672,89.327806,5.983741,1842.487619,Sugarcane
102.0,51.0,95.0,32.057006,76.080426,7.539719,1569.884292,Sugarcane
87.0,47.0,94.0,28.827344,73.3624,6.44412,1791.896107,Sugarcane
121.0,55.0,93.0,30.712923,69.985866,7.317974,1772.001023,Sugarcane
121.0,49.0,92.0,31.682025,81.583321,6.673001,2040.630969,Sugarcane
82.0,52.0,93.0,29.378684,80.203124,6.669023,2040.153437,Sugarcane
131.0,37.0,98.0,26.960174,72.015874,6.969206,1898.193215,Sugarcane
150.0,65.0,94.0,31.036855,78.458708,6.308001,1641.295733,Sugarcane
111.0,49.0,109.0,28.501964,65.948664,6.816249,1972.546688,Sugarcane
100.0,56.0,111.0,30.28323,76.109823,6.559255,1722.40946,Sugarcane
150.0,43.0,89.0,22.900301,77.716538,6.089753,1425.425689,Sugarcane
89.0,52.0,128.0,29.662152,85.243979,6.918741,1629.013662,Sugarcane
110.0,40.0,87.0,26.839677,70.375087,6.618346,1775.358095,Sugarcane
113.0,54.0,76.0,32.798605,67.329884,6.671488,2023.064735,Sugarcane
132.0,47.0,112.0,30.120027,69.627432,6.14492,1694.941548,Sugarcane
116.0,50.0,90.0,29.12363,66.980589,7.5457,1387.240387,Sugarcane
102.0,56.0,111.0,29.764406,83.019944,7.188357,1767.022505,Sugarcane
95.0,40.0,62.0,25.904054,84.291836,7.232078,1784.036812,Sugarcane
105.0,45.0,130.0,32.720467,76.921299,6.597278,1805.751289,Sugarcane
94.0,54.0,117.0,33.677563,82.32777,5.885409,2025.961455,Sugarcane
111.0,67.0,78.0,29.521575,75.80375,7.726459,2055.676972,Sugarcane
101.0,49.0,78.0,32.635049,74.42933,6.719451,1571.736738,Sugarcane
86.0,55.0,135.0,27.020215,73.001774,6.3756,1565.156963,Sugarcane
130.0,49.0,92.0,26.427505,73.137654,6.958401,1437.940387,Sugarcane
102.0,66.0,90.0,28.606404,65.713191,7.33356,1959.644701,Sugarcane
90.0,36.0,64.0,29.630847,76.585529,6.738475,2184.646033,Sugarcane
107.0,51.0,99.0,27.475635,74.757997,7.389288,1655.475422,Sugarcane
111.0,37.0,101.0,29.898197,79.472164,7.2915,1677.570831,Sugarcane
82.0,30.0,118.0,29.296613,75.561141,6.211809,2190.034767,Sugarcane
115.0,52.0,80.0,25.904402,74.023778,6.413105,1901.667356,Sugarcane
93.0,51.0,78.0,29.848862,69.772842,7.228769,1880.870711,Sugarcane
137.0,48.0,113.0,30.745173,75.432919,5.5,1392.725048,Sugarcane
118.0,49.0,123.0,28.94582,79.429423,6.675272,1953.618421,Sugarcane
104.0,70.0,77.0,31.496885,68.139966,6.034584,1471.259098,Sugarcane
98.0,48.0,124.0,25.33475,75.524843,6.511723,1409.793944,Sugarcane
108.0,54.0,106.0,29.716671,76.398258,6.60059,1645.968527,Sugarcane
120.0,45.0,125.0,25.45727,70.691611,6.570878,1574.262183,Sugarcane
140.0,42.0,252.0,21.389454,87.146544,5.965314,2065.106119,Plantain
113.0,35.0,159.0,25.163659,79.118879,5.977929,1815.400822,Plantain
166.0,38.0,222.0,27.555337,66.681332,5.544863,1918.281792,Plantain
170.0,43.0,153.0,26.180807,71.601911,6.75186,1669.467189,Plantain
102.0,43.0,245.0,24.832968,78.503782,5.990806,1697.182898,Plantain
167.0,48.0,195.0,20.235336,73.021744,6.21204,1880.517893,Plantain
127.0,40.0,253.0,22.73277,77.519457,5.976903,1474.065823,Plantain
164.0,42.0,224.0,25.525841,80.194377,6.45855,1699.762678,Plantain
143.0,37.0,159.0,22.795913,88.773528,6.13731,1559.308216,Plantain
146.0,41.0,259.0,25.569406,78.257277,5.858555,1550.640733,Plantain
141.0,43.0,264.0,26.908882,86.435251,6.382499,1209.245293,Plantain
172.0,39.0,239.0,27.695008,88.572561,5.819881,2175.011445,Plantain
118.0,29.0,176.0,21.566698,88.605858,5.998778,1607.769149,Plantain
158.0,42.0,193.0,31.150609,81.708528,5.617933,2125.745295,Plantain
169.0,42.0,211.0,27.148942,68.220265,5.822813,2099.26185,Plantain
161.0,36.0,178.0,24.9952,82.764949,6.303559,1439.920082,Plantain
196.0,32.0,269.0,28.050702,86.290399,5.660639,1495.244854,Plantain
133.0,49.0,210.0,31.623142,79.513597,5.805656,2500.0,Plantain
166.0,43.0,110.0,20.971584,90.467503,6.249289,2290.259264,Plantain
143.0,39.0,218.0,24.369265,85.159001,6.086918,1791.174816,Plantain
172.0,33.0,192.0,18.340391,83.40964,6.847611,1872.06447,Plantain
145.0,35.0,202.0,25.539424,86.518284,6.800169,1623.363007,Plantain
136.0,48.0,191.0,26.023104,82.000219,5.989623,1921.05876,Plantain
174.0,41.0,236.0,24.890346,65.043137,6.417141,1599.189068,Plantain
134.0,37.0,248.0,23.167306,77.005166,6.474785,1230.940946,Plantain
114.0,43.0,216.0,19.261359,87.183008,6.070756,1429.96438,Plantain
134.0,35.0,192.0,26.045894,75.154452,5.801338,1805.905969,Plantain
159.0,49.0,203.0,29.075217,78.659165,6.24631,1483.301174,Plantain
176.0,48.0,206.0,23.345148,73.730982,6.198146,1781.16231,Plantain
147.0,37.0,175.0,26.232168,90.703536,6.119271,1499.094909,Plantain
174.0,36.0,227.0,20.609196,90.088955,6.382695,1580.940902,Plantain
115.0,25.0,222.0,26.280197,74.696787,6.024781,2038.886286,Plantain
135.0,31.0,264.0,23.89853,80.883788,5.904401,1869.294553,Plantain
139.0,32.0,253.0,22.86523,75.917036,6.282725,1797.293962,Plantain
142.0,41.0,179.0,22.870982,83.689668,6.365791,2046.109912,Plantain
147.0,38.0,236.0,23.897888,83.058098,5.897007,1934.570406,Plantain
160.0,32.0,169.0,26.070813,84.870233,6.528427,2205.037722,Plantain
135.0,38.0,231.0,21.325943,81.991511,5.718856,1671.239407,Plantain
148.0,43.0,185.0,23.888077,95.0,6.076566,1679.702206,Plantain
144.0,43.0,166.0,24.883879,73.832457,6.172597,1435.689405,Plantain
125.0,29.0,216.0,21.92269,69.73638,6.059133,1679.885399,Plantain
142.0,39.0,110.0,30.030663,77.641459,6.080482,2070.13557,Plantain
142.0,32.0,138.0,22.610213,70.59207,6.811322,2163.996464,Plantain
141.0,45.0,198.0,23.125577,71.045226,5.994735,2068.885447,Plantain
146.0,45.0,208.0,22.260738,73.992112,6.982367,1297.626277,Plantain
147.0,35.0,191.0,30.035744,74.466867,6.381138,2103.28066,Plantain
135.0,35.0,145.0,26.548135,74.272291,6.277617,1285.214785,Plantain
173.0,37.0,174.0,22.377542,83.109314,6.392872,2051.472851,Plantain
119.0,26.0,220.0,28.097448,76.962866,7.0,1697.020333,Plantain
129.0,42.0,227.0,25.561956,78.922913,5.951922,1996.709328,Plantain
200.0,38.0,204.0,25.72031,85.365397,5.913875,1426.914463,Plantain
122.0,46.0,249.0,24.035464,75.402065,6.02354,2127.926937,Plantain
115.0,33.0,220.0,22.901635,78.412725,6.259643,1389.807071,Plantain
161.0,36.0,177.0,25.945745,82.19456,5.732269,1612.832625,Plantain
99.0,31.0,194.0,23.473756,68.350593,6.256702,1520.533504,Plantain
140.0,34.0,152.0,30.086916,65.690567,6.758064,1308.800241,Plantain
192.0,33.0,201.0,21.445985,82.076704,6.295422,1826.467719,Plantain
111.0,46.0,247.0,29.301239,82.952086,6.162194,2305.704953,Plantain
101.0,36.0,231.0,24.688307,92.385321,6.064552,2500.0,Plantain
112.0,41.0,258.0,25.83744,80.948569,6.519554,1827.20362,Plantain
165.0,38.0,193.0,27.332842,84.918438,6.00225,2112.670757,Plantain
170.0,32.0,256.0,23.235302,78.827164,6.803919,1864.986499,Plantain
134.0,39.0,198.0,27.419895,81.783363,6.830008,1939.687295,Plantain
160.0,44.0,261.0,18.0,90.003541,6.327025,1704.198378,Plantain
176.0,33.0,204.0,22.984029,67.256043,6.246545,1854.621539,Plantain
184.0,45.0,232.0,22.412624,82.481698,6.559198,1950.494037,Plantain
140.0,35.0,261.0,21.490183,92.81352,6.57844,1638.031276,Plantain
94.0,37.0,198.0,24.398126,81.692205,6.008202,1778.301596,Plantain
127.0,43.0,213.0,26.0801,89.903438,6.092033,1783.639567,Plantain
136.0,36.0,254.0,26.967448,76.224727,5.853296,2031.392929,Plantain
139.0,40.0,200.0,25.674455,79.807715,6.372719,1501.510992,Plantain
141.0,38.0,155.0,23.136058,80.201148,6.449988,1785.568182,Plantain
170.0,41.0,286.0,26.033246,66.694454,5.845022,2335.361531,Plantain
173.0,26.0,187.0,25.348,72.990933,6.11344,2125.936843,Plantain
141.0,29.0,211.0,27.620957,73.41875,5.845824,2177.770134,Plantain
169.0,44.0,249.0,27.175423,84.932396,5.98036,1806.840915,Plantain
153.0,46.0,182.0,25.085334,85.232919,6.415305,1889.879318,Plantain
146.0,35.0,167.0,22.487692,81.944219,6.029955,2080.626127,Plantain
165.0,39.0,215.0,23.17174,84.944617,6.159752,2236.871548,Plantain
147.0,42.0,137.0,23.46059,79.015104,5.761806,1253.551184,Plantain
190.0,44.0,194.0,24.117254,87.21159,6.306097,1431.676434,Plantain
113.0,28.0,214.0,25.750541,80.052731,6.236718,2166.644348,Plantain
134.0,35.0,195.0,27.002488,80.347184,6.031312,1722.47098,Plantain
142.0,38.0,146.0,24.856868,78.406444,6.193296,1611.918179,Plantain
155.0,44.0,266.0,25.045149,84.106703,6.304088,1448.834924,Plantain
173.0,55.0,209.0,25.401258,77.472807,6.00554,1644.595324,Plantain
144.0,39.0,259.0,23.555465,85.858588,5.807121,1407.336601,Plantain
114.0,32.0,195.0,22.408902,73.207105,6.791672,2385.506396,Plantain
164.0,42.0,172.0,20.084774,73.406502,6.060018,1793.717905,Plantain
162.0,48.0,215.0,23.053582,84.124561,6.220972,1783.773848,Plantain
102.0,41.0,197.0,26.324807,79.468735,6.553252,1964.661469,Plantain
145.0,35.0,160.0,23.031848,77.276652,7.0,2069.456647,Plantain
110.0,46.0,261.0,24.33414,85.340346,5.876654,2064.848684,Plantain
130.0,44.0,181.0,26.306008,76.356432,6.384948,2100.614144,Plantain
125.0,34.0,135.0,26.457931,78.798792,6.037734,1623.363246,Plantain
163.0,42.0,255.0,21.977308,88.395368,6.088363,1716.597295,Plantain
148.0,46.0,186.0,27.791766,89.234854,6.033936,2015.328864,Plantain
117.0,47.0,182.0,28.15658,89.434389,5.912304,1652.331063,Plantain
164.0,40.0,138.0,21.83642,78.307245,6.237613,1798.570143,Plantain
113.0,38.0,271.0,22.693257,87.384217,5.807649,1911.653854,Plantain
53.0,43.0,62.0,17.045745,56.219143,7.29868,489.68981,Onion
27.0,44.0,61.0,17.367135,63.444252,6.88168,459.272496,Onion
52.0,46.0,70.0,17.495265,59.340815,7.045889,538.828793,Onion
43.0,43.0,50.0,19.245786,58.895479,6.875955,432.071612,Onion
52.0,50.0,39.0,19.503749,55.366846,6.676493,524.453245,Onion
53.0,42.0,62.0,13.0,69.993619,6.267102,441.499634,Onion
61.0,30.0,63.0,20.747597,57.747,6.903418,428.187249,Onion
59.0,44.0,78.0,21.66001,64.196785,6.648342,449.001005,Onion
58.0,26.0,45.0,16.18959,48.749956,6.641913,469.967404,Onion
59.0,48.0,74.0,16.360944,67.079931,6.720263,496.093613,Onion
48.0,37.0,88.0,17.509443,66.313267,7.303664,518.836464,Onion
45.0,46.0,55.0,16.836791,60.584605,7.475258,300.0,Onion
54.0,56.0,45.0,18.992639,58.638345,6.906474,435.387955,Onion
52.0,37.0,55.0,14.217644,62.4,6.729161,468.674402,Onion
42.0,53.0,60.0,16.040559,73.732744,6.543921,620.404963,Onion
49.0,42.0,67.0,21.886234,49.42058,6.97182,413.599791,Onion
45.0,59.0,53.0,16.457916,64.692164,7.313555,513.023729,Onion
36.0,42.0,79.0,21.235542,54.530296,6.785691,619.602425,Onion
58.0,38.0,47.0,19.281744,59.88049,6.231461,394.962518,Onion
46.0,50.0,39.0,14.519611,58.512719,7.024213,531.518018,Onion
65.0,42.0,73.0,19.897724,57.43009,7.106204,435.818253,Onion
29.0,38.0,33.0,18.241132,59.937209,6.43768,459.629301,Onion
39.0,41.0,58.0,17.497972,53.194973,6.895886,435.751133,Onion
45.0,45.0,90.0,19.038906,66.175083,6.967319,441.451415,Onion
56.0,56.0,60.0,19.544194,49.235139,6.830992,700.0,Onion
49.0,30.0,47.0,20.056702,63.238587,6.6444,567.55647,Onion
48.0,45.0,59.0,21.092156,58.040785,7.114144,588.139029,Onion
34.0,50.0,59.0,19.397899,52.974451,6.745121,539.359479,Onion
33.0,47.0,62.0,15.473605,61.2143,6.463852,371.499457,Onion
48.0,55.0,68.0,17.45798,50.658293,6.317137,531.596638,Onion
31.0,44.0,48.0,24.0,60.238283,7.177821,585.834369,Onion
40.0,44.0,80.0,20.09388,51.462739,7.010333,431.728042,Onion
50.0,50.0,63.0,23.712432,62.767633,6.872873,577.226133,Onion
35.0,46.0,69.0,21.569955,54.453856,6.735529,556.346897,Onion
61.0,42.0,52.0,19.031965,57.294036,6.71246,648.163204,Onion
57.0,49.0,75.0,19.163096,61.763696,6.570308,466.577359,Onion
29.0,40.0,57.0,18.419524,55.364747,6.737822,412.191121,Onion
36.0,40.0,63.0,14.67683,59.652216,6.298777,471.069751,Onion
22.0,41.0,49.0,18.539704,50.917017,6.658623,614.845679,Onion
37.0,56.0,48.0,21.163484,63.785254,6.769156,353.72753,Onion
53.0,25.0,68.0,17.180792,70.589483,7.008569,334.529943,Onion
41.0,48.0,55.0,19.406297,75.0,6.839619,507.151622,Onion
50.0,45.0,50.0,20.3735,60.547009,7.05668,464.592857,Onion
30.0,32.0,52.0,16.498703,64.729225,7.200775,500.618231,Onion
53.0,47.0,68.0,17.507134,49.316246,7.125124,575.624942,Onion
39.0,49.0,52.0,16.260595,69.016406,6.972333,455.794452,Onion
45.0,50.0,59.0,16.691236,64.657371,6.853084,350.159534,Onion
44.0,25.0,60.0,15.667268,57.096399,6.594995,663.558525,Onion
32.0,56.0,37.0,16.519013,67.423085,7.042385,420.221737,Onion
33.0,39.0,42.0,21.622802,58.473144,7.286734,415.27703,Onion
55.0,50.0,64.0,16.485951,57.251849,6.938948,588.297601,Onion
49.0,51.0,51.0,18.77821,62.85201,7.348487,469.24087,Onion
56.0,38.0,73.0,17.393689,53.619873,6.453351,494.928812,Onion
48.0,50.0,72.0,21.093505,66.129749,6.549918,538.62321,Onion
46.0,42.0,69.0,21.384557,53.664061,7.072352,586.686648,Onion
28.0,28.0,82.0,20.400954,53.699671,6.918715,473.323145,Onion
42.0,54.0,59.0,19.173496,54.541861,7.191583,621.59616,Onion
45.0,39.0,68.0,17.991669,64.557,6.845977,329.136012,Onion
65.0,38.0,53.0,15.877876,56.299348,6.624326,560.782979,Onion
52.0,42.0,89.0,22.775764,51.912025,6.794466,432.837795,Onion
60.0,47.0,84.0,16.828719,56.36592,6.451502,609.781705,Onion
51.0,45.0,60.0,19.960022,59.807746,6.556566,511.363558,Onion
38.0,49.0,65.0,20.831044,52.914165,7.102835,446.167573,Onion
46.0,34.0,76.0,17.278383,53.089913,7.076925,553.027287,Onion
47.0,39.0,58.0,20.783628,72.667778,6.944381,571.455068,Onion
36.0,44.0,52.0,20.181269,54.836608,6.40252,551.35153,Onion
41.0,60.0,70.0,22.30152,58.061746,6.756815,417.624301,Onion
43.0,44.0,61.0,17.467438,57.796578,6.5315,461.27863,Onion
61.0,54.0,62.0,15.671099,57.471859,7.155899,499.674173,Onion
24.0,45.0,50.0,17.387923,63.72808,6.698232,496.699228,Onion
57.0,41.0,39.0,18.959478,65.688858,6.567706,559.979638,Onion
36.0,43.0,63.0,18.628068,58.164273,6.857747,338.807901,Onion
31.0,44.0,71.0,17.634437,52.58113,6.68356,526.746164,Onion
57.0,50.0,57.0,14.299766,67.646641,7.235773,476.801492,Onion
52.0,56.0,77.0,19.535063,59.427953,6.658949,432.919951,Onion
58.0,48.0,52.0,22.839158,70.381931,6.486201,440.601058,Onion
53.0,54.0,47.0,19.521353,46.526485,6.290242,482.836987,Onion
66.0,37.0,59.0,19.840098,61.172419,6.841996,300.0,Onion
51.0,42.0,59.0,19.75938,71.511638,6.703898,443.896834,Onion
43.0,39.0,69.0,19.373503,57.880415,6.478485,429.934814,Onion
48.0,48.0,51.0,20.549665,58.647039,7.159199,542.622657,Onion
57.0,42.0,76.0,19.369822,61.77307,7.023484,435.557865,Onion
37.0,51.0,84.0,17.81211,56.647225,6.842663,482.790896,Onion
38.0,38.0,60.0,16.748824,58.127568,7.204725,623.38213,Onion
42.0,45.0,75.0,17.952258,57.973109,7.022259,579.548122,Onion
24.0,50.0,47.0,19.191085,56.235476,6.636057,572.181712,Onion
46.0,28.0,73.0,17.804617,67.373139,6.579803,460.010206,Onion
26.0,62.0,73.0,19.191545,62.766468,7.062675,543.442582,Onion
46.0,43.0,70.0,19.46613,61.503769,6.953055,481.288176,Onion
54.0,29.0,60.0,20.332995,64.851426,6.894134,484.312543,Onion
40.0,46.0,30.0,21.322149,58.413865,6.629911,532.774827,Onion
62.0,45.0,52.0,18.671616,55.354777,7.008066,452.240513,Onion
30.0,44.0,52.0,15.622892,56.384254,6.65357,619.440248,Onion
57.0,53.0,48.0,17.740771,60.010698,6.823483,487.189589,Onion
52.0,51.0,61.0,18.596938,53.64473,7.226205,549.468845,Onion
28.0,47.0,55.0,14.461309,56.998434,6.678183,616.448038,Onion
70.0,49.0,50.0,21.555062,56.9033,6.441023,582.532302,Onion
44.0,44.0,47.0,18.813231,72.747337,6.576338,387.286472,Onion
36.0,59.0,51.0,19.338976,45.0,7.108518,535.591672,Onion
31.0,33.0,73.0,21.504158,58.922282,6.91623,568.057552,Onion
46.0,20.0,24.0,24.907529,35.623506,6.0,666.307219,SunflowerSeed
