Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop
23.0,35.0,18.0,26.4908332,47.36534833,5.414492777,36.99362831,MothBeans
24.0,15.0,18.0,26.816467,34.891561,6.977911,383.648339,Millet
35.0,66.0,47.0,31.7018373,91.66232213,6.953439161,48.83810592,Papaya
24.0,31.0,33.0,27.939887,57.370961,6.067196,984.622576,Groundnut
30.0,10.0,20.0,33.09782,36.288767,7.106178,474.804972,SesameSeed
29.0,25.0,35.0,28.3575072,91.64509299,5.542873799,160.7306991,Coconut
17.0,57.0,21.0,19.88394011,20.31564139,5.789214289,60.91974792,KidneyBeans
37.0,55.0,82.0,19.45591848,18.02235902,8.423873703,78.44910564,ChickPea
4.0,40.0,21.0,28.79728147,80.45744422,6.725551062,44.30070517,MungBean
17.0,59.0,17.0,18.4167001,23.42829938,5.689858133,132.9801054,KidneyBeans
40.0,39.0,43.0,19.38466,75.360139,6.562233,702.124143,GardenBean
50.0,46.0,52.0,31.18298415,90.21646909,6.734005648,54.01872359,Papaya
131.0,49.0,22.0,25.49848236,79.9751579,7.306918817,67.05961949,Cotton
23.0,12.0,17.0,30.032281,36.508039,6.023837,428.692099,SesameSeed
38.0,28.0,35.0,28.050941,50.37023,6.821472,575.005611,Sorghum
53.0,74.0,15.0,29.43463808,64.94329356,7.517097,72.17818157,Blackgram
35.0,131.0,203.0,22.42776057,93.91722423,5.893490899,102.7230739,Apple
18.0,20.0,26.0,31.66524687,51.98594645,5.435840509,89.98024312,Mango
36.0,44.0,34.0,28.116289,71.396745,6.194194,894.419833,Groundnut
40.0,121.0,199.0,26.18159716,81.03886263,6.315586313,66.05911698,Grapes
89.0,52.0,45.0,24.89326318,77.01222585,7.207457208,196.469984,Jute
95.0,24.0,55.0,13.924735,82.307291,5.366279,2167.337131,Tea
25.0,27.0,41.0,19.20090378,94.27659596,6.923509371,108.0423555,Pomegranate
100.0,40.0,35.0,27.56441788,54.41094079,6.955787351,177.816092,Coffee
82.0,43.0,38.0,23.28617173,81.43321641,5.105588355,242.3170629,Rice
108.0,48.0,101.0,22.0,71.214415,6.865305,1420.856905,Sugarcane
61.0,41.0,44.0,24.36972377,82.11319791,6.537914958,159.9210934,Jute
142.0,32.0,138.0,22.610213,70.59207,6.811322,2163.996464,Plantain
34.0,9.0,36.0,22.8122645,86.34233767,6.276038961,110.4432293,Pomegranate
93.0,56.0,36.0,24.01497622,82.05687182,6.98435366,185.2773389,Rice
33.0,59.0,19.0,23.19305333,62.74710773,7.641024177,49.55213308,Lentil
34.0,62.0,55.0,27.58548913,90.72526502,6.585346229,238.5008779,Papaya
13.0,64.0,20.0,19.1345771,62.57526895,6.590571088,36.46946971,Lentil
42.0,54.0,59.0,19.173496,54.541861,7.191583,621.59616,Onion
23.0,45.0,21.0,31.46511256,51.79939437,8.985348193,74.44330654,MothBeans
114.0,51.0,94.0,34.301897,79.903837,7.227901,1858.132503,Sugarcane
38.0,61.0,21.0,30.27374995,67.38680755,4.696518678,127.7767134,PigeonPeas
25.0,18.0,28.0,33.31549,32.448971,6.140977,407.430197,Millet
117.0,27.0,48.0,26.53259325,82.39053979,6.835268184,54.30660782,Watermelon
84.0,21.0,55.0,28.47090661,94.79453182,6.494251024,21.08484101,Muskmelon
49.0,36.0,42.0,27.396519,72.727819,6.452817,963.723131,Soyabean
59.0,70.0,84.0,17.3348681,18.74926979,7.550808267,82.61734721,ChickPea
102.0,37.0,25.0,25.31468463,77.91757121,5.907930899,72.82902109,Cotton
16.0,77.0,22.0,31.48469278,35.6395615,6.574209678,100.546816,PigeonPeas
69.0,55.0,38.0,22.70883798,82.63941394,5.70080568,271.3248604,Rice
0.0,55.0,22.0,22.98666928,20.57940608,5.916779289,143.8584938,KidneyBeans
33.0,15.0,37.0,33.378044,59.929164,4.660062,982.532255,Cassava
46.0,42.0,41.0,18.830656,70.593932,6.101661,706.722612,GardenBean
111.0,39.0,22.0,22.60361557,80.3509046,6.135025006,88.57395505,Cotton
29.0,14.0,29.0,32.442388,39.247274,6.549397,400.735451,Millet
56.0,23.0,70.0,20.07125,62.634353,5.700708,763.703638,SweetPotato
17.0,29.0,26.0,26.14162144,93.28415295,6.071897347,195.4115025,Coconut
56.0,57.0,48.0,31.56213762,93.0484859,6.506120752,63.62250788,Papaya
17.0,17.0,15.0,30.091051,43.906817,5.633738,406.831864,Millet
53.0,22.0,29.0,34.341885,51.195277,6.651331,304.894627,Sorghum
104.0,20.0,26.0,27.22783677,52.95261751,7.493191968,175.7260273,Coffee
95.0,14.0,50.0,26.6333118,84.31756844,6.560443519,56.31866159,Watermelon
12.0,39.0,21.0,28.99319096,62.85948245,8.183844843,70.4713043,MothBeans
66.0,32.0,54.0,23.046209,58.403066,5.473224,720.045059,Tobacco
31.0,78.0,76.0,17.57212145,14.99927489,8.519975748,89.31050665,ChickPea
101.0,11.0,51.0,25.50736962,84.24340241,6.792035575,44.2068997,Watermelon
92.0,81.0,52.0,28.0106804,76.52808057,5.891413895,103.7040783,Banana
37.0,51.0,84.0,17.81211,56.647225,6.842663,482.790896,Onion
89.0,54.0,38.0,24.51588066,83.5352163,6.685346424,230.4462359,Rice
105.0,60.0,23.0,23.53371386,77.21705554,6.207652157,87.54004943,Cotton
10.0,59.0,22.0,28.60901145,86.99495766,7.155685016,36.94616965,MungBean
68.0,19.0,50.0,16.219352,77.710108,4.944977,2291.947373,Tea
22.0,79.0,17.0,21.42451099,20.39659714,5.912289889,116.5206923,KidneyBeans
38.0,13.0,31.0,25.117309,50.646197,7.352959,483.009537,SunflowerSeed
112.0,28.0,54.0,24.86094646,85.05318563,6.738030547,55.29563514,Watermelon
9.0,66.0,21.0,30.11812084,34.13307843,5.719889876,157.0858232,PigeonPeas
108.0,24.0,31.0,24.12832546,56.18107663,6.431899748,147.2757818,Coffee
68.0,41.0,16.0,21.77689322,57.80840636,6.158830619,102.0861694,Maize
28.0,36.0,37.0,27.40429,61.733247,7.136006,831.684953,Groundnut
74.0,48.0,17.0,21.63162756,60.27766379,6.430616465,69.21803098,Maize
99.0,50.0,15.0,18.14710054,71.09445342,5.573286437,88.07753741,Maize
44.0,20.0,47.0,30.978374,44.636035,6.58309,488.438506,Sorghum
34.0,12.0,27.0,32.185004,31.610161,6.346217,582.822679,SesameSeed
100.0,35.0,55.0,28.332281,82.229251,6.165172,2237.68006,Cocoa
28.0,23.0,28.0,30.01821337,50.0983181,5.676032581,96.08745082,Mango
30.0,44.0,52.0,15.622892,56.384254,6.65357,619.440248,Onion
42.0,45.0,75.0,17.952258,57.973109,7.022259,579.548122,Onion
108.0,33.0,31.0,23.69287069,66.76090123,7.393825704,144.6576424,Coffee
34.0,11.0,10.0,31.75048899,94.59551226,7.36220835,115.1989301,Orange
63.0,58.0,22.0,18.25405352,55.28220433,6.204747653,63.72358154,Maize
115.0,31.0,30.0,24.22984659,67.37768353,6.840927967,122.4073418,Coffee
123.0,50.0,16.0,23.04920461,75.53835214,6.498052108,70.65644296,Cotton
111.0,50.0,15.0,25.16820129,80.30351815,7.884550475,84.62419032,Cotton
117.0,37.0,32.0,23.1069385,67.06230539,6.787658922,162.5769606,Coffee
41.0,20.0,33.0,22.774298,45.295017,6.844573,354.743679,SunflowerSeed
36.0,22.0,40.0,24.486913,45.595029,6.995859,548.715677,SunflowerSeed
37.0,40.0,39.0,17.892982,83.042761,6.026628,743.736042,GardenBean
63.0,31.0,51.0,22.497764,59.6309,5.747256,633.4798,Tobacco
41.0,30.0,35.0,29.52248,72.53722,6.117569,907.374442,Groundnut
79.0,38.0,38.0,27.084542,86.371936,6.141407,1784.738201,Vanilla
100.0,40.0,20.0,22.45145981,76.25674874,7.432043735,86.84998693,Cotton
25.0,10.0,29.0,29.838772,51.225791,6.505396,342.39361,Millet
48.0,33.0,38.0,19.815965,83.187442,6.16036,699.078664,GardenBean
34.0,35.0,21.0,28.44524991,82.67639542,6.684381357,58.18713162,MungBean
12.0,14.0,25.0,28.681063,46.578815,6.417529,340.895796,Millet
90.0,44.0,38.0,23.83509503,83.88387074,7.473134377,241.2013513,Rice
30.0,28.0,30.0,31.86641378,52.19331595,5.064613314,98.46768642,Mango
19.0,18.0,28.0,29.573622,55.576323,5.402517,817.807038,Cassava
14.0,58.0,17.0,30.53684308,59.96664731,4.605700542,33.48919022,MothBeans
40.0,23.0,42.0,24.843614,42.386105,6.608694,481.921994,SunflowerSeed
55.0,28.0,61.0,21.775154,64.708803,6.274412,612.491477,Tobacco
47.0,21.0,29.0,24.768446,59.600587,7.983949,440.842332,SunflowerSeed
10.0,70.0,19.0,24.84918386,68.98088448,7.272427638,41.61080544,Lentil
48.0,21.0,33.0,30.819637,34.181162,6.696349,348.510827,Sorghum
32.0,35.0,51.0,21.8526,77.122182,6.011535,863.563131,SweetPotato
30.0,137.0,200.0,22.91430043,90.70475565,5.603413172,118.6044645,Apple
35.0,25.0,46.0,29.507875,52.826041,7.027802,521.228988,Sorghum
69.0,60.0,54.0,36.32268069,93.06134398,6.98992719,141.1736926,Papaya
23.0,62.0,85.0,18.97424756,19.5161216,8.490127142,80.7108745,ChickPea
29.0,67.0,21.0,29.79181107,63.38789228,6.621323612,63.02169909,Blackgram
26.0,28.0,34.0,22.223724,45.428353,7.107525,502.583774,SunflowerSeed
117.0,19.0,55.0,28.80311922,91.78336933,6.121745389,25.16359891,Muskmelon
52.0,28.0,83.0,22.654745,68.961569,5.66626,913.946496,SweetPotato
32.0,76.0,15.0,28.05153602,63.49802189,7.604110177,43.35795377,Lentil
134.0,35.0,192.0,26.045894,75.154452,5.801338,1805.905969,Plantain
104.0,35.0,28.0,27.51006055,50.66687215,6.983732393,143.9955548,Coffee
18.0,16.0,24.0,27.2753,58.368713,4.011342,1005.766248,Cassava
27.0,120.0,200.0,21.45278675,90.74531921,6.110218826,116.7036582,Apple
47.0,40.0,27.0,25.093769,76.807183,6.280946,818.234372,Soyabean
22.0,30.0,34.0,27.591895,54.336049,6.572911,580.633737,SunflowerSeed
33.0,121.0,203.0,22.45696744,94.76285385,5.605934087,114.8407725,Apple
32.0,12.0,18.0,26.353707,78.900309,4.655835,1198.170705,Cassava
59.0,23.0,56.0,19.991554,86.891821,4.688872,2070.853942,Tea
107.0,5.0,52.0,26.6634609,89.98405233,6.881425746,57.40847165,Watermelon
60.0,55.0,40.0,24.9949957,88.95692783,7.02777956,151.4935635,Jute
30.0,70.0,79.0,20.26942271,19.96978871,7.313122235,69.64449182,ChickPea
67.0,45.0,38.0,22.72791041,82.1706881,7.300410836,260.8875056,Rice
94.0,89.0,48.0,28.55980972,84.51602322,5.653437902,111.0843029,Banana
7.0,56.0,18.0,18.31357543,24.32991649,5.698371311,76.14153904,KidneyBeans
29.0,41.0,21.0,31.49398069,62.84916863,8.86979671,64.56807592,MothBeans
113.0,35.0,83.0,28.712825,89.886625,5.819088,1702.179049,Cocoa
20.0,10.0,20.0,29.437421,36.611356,5.547216,294.429014,Millet
49.0,34.0,43.0,18.22238,80.889244,6.453176,913.835973,GardenBean
97.0,21.0,43.0,19.449903,79.254146,5.027109,2137.627398,Tea
26.0,21.0,38.0,28.495687,47.544366,7.008089,488.177574,Sorghum
29.0,31.0,37.0,26.141146,73.417468,6.169075,782.506598,Groundnut
70.0,65.0,52.0,30.42012134,93.12659793,6.583528529,75.95295,Papaya
50.0,34.0,40.0,27.36395,69.291666,6.263389,922.909983,Soyabean
17.0,136.0,195.0,41.20733624,81.61051026,6.389783283,65.90227462,Grapes
8.0,60.0,18.0,31.21629982,46.01868196,3.808429173,53.1205277,MothBeans
31.0,75.0,18.0,15.46789263,21.43780702,5.824208309,88.88796102,KidneyBeans
29.0,139.0,205.0,23.64142354,93.74461474,6.155939453,116.6912176,Apple
134.0,39.0,198.0,27.419895,81.783363,6.830008,1939.687295,Plantain
112.0,49.0,25.0,25.68959532,77.90621048,6.470135478,66.19426787,Cotton
39.0,26.0,48.0,22.058775,53.62431,6.964651,581.673138,SunflowerSeed
34.0,60.0,23.0,20.12574053,24.96969858,5.659254981,100.0497183,KidneyBeans
35.0,46.0,45.0,28.402358,76.408995,6.616605,835.297458,Groundnut
69.0,64.0,47.0,40.21199348,94.50766912,6.993473247,186.6762324,Papaya
107.0,72.0,45.0,28.14938935,81.54448882,5.790768046,91.40508414,Banana
35.0,38.0,19.0,25.32688786,63.18180319,9.112771682,32.71129281,MothBeans
17.0,58.0,25.0,31.12896766,43.58788762,6.455592696,32.76742894,MothBeans
86.0,39.0,73.0,24.923672,89.327806,5.983741,1842.487619,Sugarcane
105.0,37.0,93.0,26.283568,84.996836,6.076396,1840.388599,Cocoa
95.0,88.0,52.0,28.00316034,78.90085998,6.235461772,94.68180316,Banana
140.0,34.0,152.0,30.086916,65.690567,6.758064,1308.800241,Plantain
68.0,39.0,35.0,21.781017,89.301007,6.014722,1717.429729,Vanilla
25.0,7.0,35.0,28.38503882,99.18843684,5.55771171,189.6711349,Coconut
101.0,25.0,85.0,26.741532,85.631689,5.892754,2098.015224,Cocoa
29.0,63.0,17.0,30.02629908,67.88811637,7.26154329,66.47264636,Blackgram
37.0,41.0,29.0,30.125825,73.433673,6.628287,851.881905,Groundnut
106.0,49.0,24.0,23.03887865,76.47039772,6.983395573,90.64770699,Cotton
143.0,55.0,71.0,31.69029,80.175261,7.294952,1560.579233,Sugarcane
84.0,36.0,28.0,26.7350622,55.55164819,6.119892347,140.6305213,Coffee
37.0,126.0,196.0,23.59997268,90.97597665,5.596449493,107.1728191,Apple
81.0,30.0,48.0,28.52379742,92.09688432,6.041027474,29.86681385,Muskmelon
85.0,26.0,39.0,20.510466,85.897046,4.773633,2488.52755,Tea
121.0,51.0,125.0,29.814912,74.647677,7.270477,2045.155703,Sugarcane
67.0,43.0,39.0,26.04371967,84.96907151,5.999969026,186.7536773,Rice
30.0,21.0,10.0,30.997984,42.61598,6.79806,424.322469,SesameSeed
89.0,45.0,36.0,21.32504158,80.47476396,6.442475375,185.4974732,Rice
103.0,27.0,31.0,27.15998538,51.59100753,6.691541233,126.1752206,Coffee
6.0,124.0,200.0,22.98208095,93.84505029,5.971332179,109.5852253,Apple
8.0,23.0,38.0,19.30106297,87.1775172,7.005410734,105.4766591,Pomegranate
58.0,51.0,47.0,42.13473976,91.70445386,6.757470637,197.402901,Papaya
45.0,22.0,34.0,27.359955,53.374103,6.555741,474.714172,Sorghum
82.0,75.0,55.0,27.34585147,78.4873835,6.281069505,92.15524332,Banana
28.0,79.0,16.0,24.70626432,60.26854183,6.052184881,53.12442925,Lentil
32.0,16.0,35.0,32.020068,66.167629,4.608495,824.799556,Cassava
24.0,22.0,19.0,34.963742,40.010191,6.254807,650.0,SesameSeed
164.0,40.0,138.0,21.83642,78.307245,6.237613,1798.570143,Plantain
57.0,60.0,17.0,26.23773129,67.88521396,7.504608385,73.58663968,Blackgram
93.0,22.0,48.0,29.12533739,91.52291141,6.776987974,21.90440445,Muskmelon
40.0,33.0,39.0,26.36614,61.225387,6.458289,722.369558,Groundnut
38.0,37.0,25.0,21.974859,52.803513,6.836264,429.421934,SunflowerSeed
21.0,21.0,38.0,22.5526059,89.3259486,6.327673765,104.8955643,Pomegranate
37.0,41.0,32.0,27.187934,69.103847,6.558189,670.641973,Soyabean
48.0,40.0,40.0,18.792505,62.435535,6.54695,511.307013,GardenBean
5.0,21.0,38.0,22.43377991,90.3396556,6.107054808,112.459697,Pomegranate
45.0,29.0,36.0,22.14377,69.409962,6.041594,924.788562,SweetPotato
29.0,19.0,23.0,29.58155,34.487881,6.405654,313.412995,Millet
36.0,66.0,15.0,30.08545364,69.34811988,6.668238556,67.1367443,Blackgram
25.0,18.0,28.0,29.449462,42.20489,6.291913,300.876469,Millet
8.0,45.0,18.0,27.93034941,85.42058715,7.011030515,43.25095608,MungBean
107.0,44.0,67.0,27.78511,77.160725,6.123573,1754.994103,Cocoa
41.0,42.0,37.0,26.660798,79.058467,6.615596,815.050687,Soyabean
47.0,31.0,61.0,27.149076,87.319105,6.191127,2137.690719,Vanilla
28.0,67.0,21.0,21.79792649,63.73086065,6.250994223,46.62370222,Lentil
11.0,18.0,42.0,21.57936934,94.88267728,5.938528744,102.8593382,Pomegranate
36.0,31.0,72.0,22.082231,78.254241,5.826711,800.365522,SweetPotato
48.0,23.0,69.0,23.692977,78.184843,6.015811,721.172687,SweetPotato
39.0,132.0,196.0,35.83089092,83.32560104,5.778594403,73.67984885,Grapes
39.0,57.0,19.0,29.32379604,45.93248374,6.421748487,165.4113371,PigeonPeas
91.0,20.0,57.0,19.46081,91.519242,5.05212,2385.936139,Tea
38.0,38.0,60.0,16.748824,58.127568,7.204725,623.38213,Onion
31.0,76.0,82.0,20.8248451,17.85057083,7.599279991,79.20509212,ChickPea
40.0,18.0,43.0,19.38603815,86.79058496,5.767372539,109.9130984,Pomegranate
91.0,38.0,36.0,26.5232969,77.17331847,7.287318723,157.8548562,Jute
31.0,136.0,197.0,31.11047251,83.34010951,5.653776058,71.43001582,Grapes
2.0,56.0,23.0,26.65333029,59.79023382,7.550090941,36.91852635,MothBeans
88.0,17.0,52.0,29.90415889,90.75284363,6.646962425,25.37828397,Muskmelon
40.0,30.0,35.0,20.89273273,91.07776977,6.269663963,104.4407083,Pomegranate
22.0,13.0,24.0,31.802095,33.990489,6.159755,560.676413,SesameSeed
85.0,35.0,32.0,26.24928198,54.28617819,6.854011265,133.1120232,Coffee
11.0,40.0,23.0,29.61253065,63.04749127,5.80428611,50.1978269,MothBeans
98.0,25.0,52.0,25.2801372,83.15393658,6.224066378,49.29456609,Watermelon
108.0,89.0,53.0,29.55054817,78.06762846,5.808497604,99.34482238,Banana
23.0,39.0,22.0,29.25649321,81.97952224,6.86483915,42.02483277,MungBean
28.0,59.0,22.0,30.90607799,52.79913039,7.05181629,170.9919828,PigeonPeas
15.0,16.0,19.0,28.785681,38.241689,6.960107,300.0,SesameSeed
49.0,38.0,32.0,27.342959,75.633068,6.448744,1200.0,Soyabean
89.0,58.0,35.0,23.98651719,82.09053379,6.096838784,167.0576456,Jute
104.0,52.0,99.0,22.0,65.486246,6.319622,1788.756242,Sugarcane
53.0,33.0,71.0,24.700443,63.378464,5.788718,1019.121166,SweetPotato
20.0,29.0,10.0,29.07412717,93.27189064,7.36549204,100.7896871,Orange
160.0,32.0,169.0,26.070813,84.870233,6.528427,2205.037722,Plantain
39.0,139.0,201.0,41.18664903,81.01783402,5.539980812,68.68895899,Grapes
129.0,43.0,16.0,25.5503704,77.85055621,6.73210948,78.58488484,Cotton
30.0,65.0,82.0,20.71424384,15.27824066,7.103798069,76.77888672,ChickPea
25.0,143.0,200.0,23.80436344,92.80441624,6.024248787,100.6192543,Apple
89.0,41.0,38.0,23.12844351,74.68322732,6.344751947,199.8362913,Jute
9.0,59.0,25.0,30.39321309,60.16299493,7.699200949,35.37493212,MothBeans
84.0,39.0,35.0,23.17714381,52.13864034,6.959404135,117.3113562,Coffee
26.0,14.0,19.0,29.579293,38.474524,6.194325,519.632407,SesameSeed
24.0,70.0,21.0,19.14729038,45.3733757,5.517208078,132.7748215,PigeonPeas
95.0,75.0,45.0,28.98333432,82.95958244,5.829898502,109.022564,Banana
101.0,36.0,231.0,24.688307,92.385321,6.064552,2500.0,Plantain
19.0,36.0,22.0,25.44689075,58.55363573,6.16496284,57.04826619,MothBeans
89.0,22.0,79.0,30.235868,82.296862,5.784507,2001.301487,Cocoa
37.0,19.0,33.0,25.252867,65.0,6.921826,578.132988,SunflowerSeed
28.0,17.0,30.0,20.791469,54.744556,6.924324,444.108034,SunflowerSeed
58.0,26.0,45.0,16.18959,48.749956,6.641913,469.967404,Onion
39.0,16.0,27.0,35.53845018,52.94641947,4.934964765,91.54560427,Mango
49.0,55.0,53.0,38.4418717,93.63739039,6.544029776,77.71566883,Papaya
15.0,18.0,23.0,29.445921,48.785063,6.424825,357.067417,Millet
87.0,13.0,60.0,18.667995,88.948198,4.659184,2011.351698,Tea
62.0,39.0,53.0,25.169747,86.961115,6.416047,2162.853484,Vanilla
30.0,31.0,41.0,25.930974,63.636703,6.648962,918.206949,Groundnut
6.0,128.0,200.0,25.96308415,82.57813624,5.838748311,70.31782647,Grapes
54.0,27.0,64.0,22.906159,74.553572,6.292872,779.246473,SweetPotato
97.0,45.0,108.0,32.850949,66.439041,6.3489,1683.465579,Sugarcane
121.0,48.0,97.0,29.648542,75.416023,6.17642,2040.810791,Sugarcane
71.0,54.0,35.0,26.63952463,70.95705996,7.311077075,199.3355744,Jute
40.0,22.0,29.0,27.55821802,99.98187601,5.735364307,174.6256481,Coconut
29.0,140.0,195.0,23.64082979,90.95257927,5.560521058,116.7431319,Apple
50.0,23.0,38.0,25.234843,46.647203,7.270603,652.728376,SunflowerSeed
118.0,40.0,35.0,26.35034208,58.50650238,7.460174812,121.5586297,Coffee
31.0,15.0,34.0,30.768034,71.535899,5.094246,850.096348,Cassava
53.0,42.0,52.0,21.147673,63.01559,5.589996,690.918165,Tobacco
35.0,18.0,26.0,31.99490489,50.84881347,5.279388967,97.38741498,Mango
24.0,26.0,44.0,32.171964,47.651644,6.290308,514.707964,Sorghum
51.0,37.0,53.0,21.984612,50.0,5.233693,728.75483,Tobacco
72.0,23.0,48.0,22.134681,68.761732,6.3,768.030505,Tobacco
59.0,47.0,53.0,32.86316618,91.4618874,6.850663232,47.271547,Papaya
135.0,38.0,231.0,21.325943,81.991511,5.718856,1671.239407,Plantain
5.0,55.0,18.0,33.50876355,45.70976142,7.322097972,126.6738117,PigeonPeas
4.0,20.0,41.0,24.26601316,93.7974061,6.537042717,104.5375109,Pomegranate
26.0,23.0,28.0,26.89857,38.697898,5.826183,378.046027,Millet
18.0,26.0,31.0,32.6112614,47.74916499,5.418475257,91.10190759,Mango
16.0,145.0,199.0,26.91624843,80.76838926,5.953966361,69.30927185,Grapes
95.0,39.0,36.0,23.86330467,83.15250801,5.561398642,285.2493645,Rice
15.0,6.0,41.0,19.0087067,88.83768149,6.897368477,108.6793978,Pomegranate
18.0,9.0,40.0,19.44623085,89.02127045,5.627186257,106.1606833,Pomegranate
22.0,18.0,28.0,29.113135,38.229461,6.785772,337.832037,Millet
82.0,18.0,48.0,29.09588297,94.16748386,6.159050816,26.70581328,Muskmelon
26.0,126.0,195.0,21.41363812,92.99124545,5.878568981,118.3979065,Apple
63.0,44.0,41.0,24.17298839,83.7287574,5.583370042,257.0343554,Rice
85.0,21.0,47.0,29.87331077,90.60932469,6.186770318,24.69720481,Muskmelon
49.0,24.0,26.0,29.480907,45.461111,7.123955,522.190155,Sorghum
96.0,54.0,22.0,25.70196694,61.33450447,6.960358276,83.20711308,Maize
110.0,28.0,46.0,24.29105004,88.04541346,6.49889585,51.26046418,Watermelon
33.0,14.0,29.0,28.753958,63.786492,4.251683,600.0,Cassava
83.0,21.0,48.0,18.211899,87.839468,5.023329,2035.714103,Tea
36.0,18.0,41.0,26.249655,48.277705,7.150205,526.139581,Sorghum
20.0,15.0,19.0,30.42437,45.809108,6.559856,451.36863,Millet
1.0,30.0,10.0,11.89925671,91.34663797,7.291405641,103.5771468,Orange
38.0,141.0,198.0,13.05809741,80.28297993,5.757009965,70.75633584,Grapes
113.0,30.0,50.0,26.03967219,83.9862443,6.277484043,43.87712348,Watermelon
113.0,37.0,20.0,25.03300222,79.04368718,7.393441155,97.10087029,Cotton
26.0,52.0,23.0,29.98835437,49.60384796,4.931890506,52.92929636,MothBeans
69.0,57.0,35.0,24.30748599,78.54340987,6.186814392,186.2337571,Jute
7.0,73.0,25.0,27.52185591,63.13215259,7.28805662,45.20841071,Lentil
40.0,68.0,17.0,34.1262979,65.14877461,7.733149554,70.40795007,Blackgram
63.0,35.0,16.0,22.02720976,65.35549924,6.272417541,83.73280082,Maize
60.0,55.0,44.0,23.00445915,82.3207629,7.840207144,263.9642476,Rice
147.0,37.0,175.0,26.232168,90.703536,6.119271,1499.094909,Plantain
24.0,70.0,16.0,25.17885316,68.93307305,6.54803469,35.03484812,Lentil
42.0,11.0,44.0,22.977871,56.254876,5.253113,955.586352,Cassava
25.0,132.0,198.0,22.31944084,90.85174383,5.732757516,100.1173443,Apple
50.0,60.0,47.0,32.57720726,92.74889453,6.92791761,93.7942847,Papaya
102.0,49.0,21.0,24.69315538,84.84422454,6.253343655,89.799462,Cotton
100.0,80.0,52.0,27.53911354,77.25629897,6.049801781,110.3262123,Banana
2.0,123.0,205.0,22.36629253,90.78572467,5.739652177,124.9831618,Apple
43.0,35.0,65.0,27.150522,75.220406,5.641373,966.824906,SweetPotato
65.0,60.0,43.0,21.97199397,81.89918197,5.658169482,227.3637009,Rice
123.0,34.0,59.0,30.424181,84.829053,6.039197,2386.182615,Cocoa
122.0,59.0,18.0,23.5000992,83.63488952,6.219469084,79.81328183,Cotton
170.0,41.0,286.0,26.033246,66.694454,5.845022,2335.361531,Plantain
9.0,60.0,21.0,29.94413861,67.31323084,7.52178027,40.37113729,Lentil
48.0,22.0,57.0,32.0,55.989306,7.410992,621.663697,SunflowerSeed
112.0,25.0,51.0,25.04746944,85.5667282,6.932537231,56.72496677,Watermelon
71.0,18.0,73.0,21.33139,85.657226,5.069708,1975.495266,Tea
78.0,28.0,42.0,18.746333,64.525177,5.812654,719.790296,Tobacco
0.0,18.0,14.0,29.77149434,92.00719952,7.207991261,114.4161786,Orange
35.0,145.0,195.0,22.03911546,94.58075845,6.231950009,110.9804014,Apple
44.0,75.0,22.0,30.0328403,64.14800537,7.574561547,71.21006868,Blackgram
8.0,26.0,26.0,25.54759871,91.64194826,5.702484758,212.867626,Coconut
102.0,73.0,52.0,27.9122104,83.36307683,6.356090905,90.24211529,Banana
33.0,12.0,25.0,28.160024,47.341413,6.615935,302.056891,Millet
83.0,9.0,45.0,25.85483596,89.13163965,6.049609892,46.85176955,Watermelon
84.0,29.0,49.0,29.94349168,93.90741192,6.251420275,20.39020503,Muskmelon
2.0,72.0,18.0,26.57597546,60.97876599,7.836719564,50.89110726,Lentil
29.0,18.0,52.0,24.710304,49.574979,7.321973,675.931743,SunflowerSeed
39.0,35.0,62.0,21.89939,79.852091,6.341961,730.818752,SweetPotato
118.0,18.0,32.0,27.6496114,51.11044023,6.351823783,122.8392822,Coffee
33.0,28.0,31.0,25.543936,61.464892,7.052312,901.149958,Groundnut
63.0,41.0,43.0,23.42845,87.164328,6.294082,2295.227738,Vanilla
37.0,11.0,48.0,31.035311,78.016499,4.739266,867.821212,Cassava
13.0,30.0,37.0,20.86474944,91.61793636,6.277148771,106.8685636,Pomegranate
27.0,63.0,19.0,20.93409877,21.1893007,5.562201934,133.1914419,KidneyBeans
59.0,21.0,64.0,23.762489,60.914486,5.636492,608.05668,Tobacco
44.0,58.0,18.0,28.03644051,65.06601664,6.814410928,72.49507741,Blackgram
26.0,73.0,21.0,31.33170829,57.97429171,4.946263888,161.7820226,PigeonPeas
39.0,76.0,76.0,19.96837462,15.57324389,8.135900726,69.15759062,ChickPea
64.0,32.0,60.0,22.039571,52.204198,5.645285,593.502611,Tobacco
96.0,46.0,22.0,20.58314011,69.00128641,6.499936446,66.29390357,Maize
72.0,51.0,40.0,23.20683504,74.09956958,7.422318499,199.4766779,Jute
32.0,42.0,27.0,26.15302,70.827084,6.301474,867.528678,Groundnut
15.0,36.0,27.0,27.78912455,53.96886679,5.643710216,91.01152997,Mango
75.0,56.0,44.0,25.2746335,73.7459581,6.109478059,168.0432282,Jute
30.0,34.0,29.0,27.209411,49.848868,6.460158,576.590147,SunflowerSeed
7.0,79.0,23.0,19.6365349,19.68751084,5.821649914,96.65888933,KidneyBeans
18.0,17.0,28.0,27.280143,71.27237,4.795993,994.281641,Cassava
29.0,75.0,75.0,19.62416326,18.71483156,7.064790365,88.4585692,ChickPea
